this	DT	this
a	DT	a
little	JJ	little
bit	NN	bit
off	IN	off
The	DT	the
directors	NNS	director
chose	VBD	choose
to	TO	to
make	VB	make
Camazotz	NP	<unknown>
a	DT	a
complete	JJ	complete
other	JJ	other
instead	RB	instead
of	IN	of
taking	VBG	take
the	DT	the
lesson	NN	lesson
in	IN	in
the	DT	the
book	NN	book
and	CC	and
applying	VBG	apply
it	PP	it
to	TO	to
the	DT	the
overall	JJ	overall
direction	NN	direction
of	IN	of
the	DT	the
movie	NN	movie
The	DT	the
lesson	NN	lesson
of	IN	of
course	NN	course
is	VBZ	be
that	IN	that
Camazotz	NP	<unknown>
could	MD	could
very	RB	very
well	RB	well
be	VB	be
Earth	NN	earth
that	WDT	that
is	VBZ	be
if	IN	if
we	PP	we
forget	VBP	forget
how	WRB	how
to	TO	to
love	VB	love
It	PP	it
would	MD	would
've	VB	have
been	VBN	be
much	RB	much
creepier	JJR	creepy
to	TO	to
have	VB	have
a	DT	a
beautiful	JJ	beautiful
afternoon	NN	afternoon
as	IN	as
they	PP	they
're	VBP	be
walking	VBG	walk
down	RP	down
the	DT	the
street	NN	street
with	IN	with
the	DT	the
kids	NNS	kid
bouncing	VBG	bounce
the	DT	the
balls	NNS	ball
in	IN	in
the	DT	the
same	JJ	same
rhythm	NN	rhythm
I	PP	I
unfortunately	RB	unfortunately
did	VBD	do
not	RB	not
watch	VB	watch
the	DT	the
end	NN	end
Maybe	RB	maybe
someone	NN	someone
can	MD	can
tell	VB	tell
me	PP	me
how	WRB	how
Disney	NP	Disney
messed	VBD	mess
up	RP	up
the	DT	the
end	NN	end
as	IN	as
well	RB	well
Overall	RB	overall
an	DT	an
artistic	JJ	artistic
disappointment	NN	disappointment
